gene_id	gene_symbol	log2FC	basemean	pval	padj
ENSG00000148288.13	GBGT1	0.268860352504973	121.791984971843	0.325860028007983	0.715603286873311
ENSG00000158258.16	CLSTN2	0.405961980339023	316.848007504112	0.326048559408149	0.715877208863241
ENSG00000008517.18	IL32	0.382564909143659	92.4124595307086	0.326558995235762	0.715877208863241
ENSG00000006118.15	TMEM132A	0.268969437942566	3375.78104394242	0.326659048233343	0.715877208863241
ENSG00000124767.7	GLO1	0.181909137080562	2758.7212965687	0.326239885097129	0.715877208863241
ENSG00000130520.11	LSM4	0.175159887765531	2395.39983350557	0.326676941905171	0.715877208863241
ENSG00000121879.6	PIK3CA	0.165354306343538	397.071081980727	0.326646059698056	0.715877208863241
ENSG00000136807.14	CDK9	0.129067866732254	1216.57864391132	0.326707196934249	0.715877208863241
ENSG00000145495.16	MARCHF6	-0.129201331806183	1904.79281520599	0.32638632384311	0.715877208863241
ENSG00000223501.9	VPS52	-0.150479807955531	704.323215717864	0.326559915522347	0.715877208863241
ENSG00000135597.19	REPS1	-0.156910275951216	397.770536760227	0.326510546107918	0.715877208863241
ENSG00000162227.8	TAF6L	-0.207130363245418	397.505134294051	0.326703937082439	0.715877208863241
ENSG00000139428.12	MMAB	-0.255844498127172	694.408095353561	0.326305354989548	0.715877208863241
ENSG00000092470.12	WDR76	-0.437328606891359	110.433053044909	0.326312378196064	0.715877208863241
ENSG00000164610.9	RP9	0.230546891155872	186.800547573953	0.32697075176942	0.715880878741094
ENSG00000255302.5	EID1	-0.12361343602899	5237.26245970434	0.326880445472301	0.715880878741094
ENSG00000007866.21	TEAD3	-0.154055314423546	1468.50134047293	0.326766975142296	0.715880878741094
ENSG00000103274.11	NUBP1	-0.217848469579255	185.895037402431	0.326838974315563	0.715880878741094
ENSG00000134909.18	ARHGAP32	-0.278440423677782	186.6740637845	0.326986732690001	0.715880878741094
ENSG00000152763.17	WDR78	-0.297990796239374	74.702001961984	0.327079728369033	0.715962797085792
ENSG00000105737.9	GRIK5	0.270282992641859	1181.25730117723	0.327397268330386	0.71653612141217
ENSG00000099817.12	POLR2E	-0.123236543032441	3575.06302645116	0.327535784193533	0.716717508405145
ENSG00000205309.14	NT5M	-0.434007315836765	64.8701336187791	0.32798103046044	0.717569910732234
ENSG00000249353.2	NPM1P27	-0.25762870289784	184.659479646735	0.328167622692636	0.717856226104013
ENSG00000211448.13	DIO2	0.381455136045629	1025.99612681133	0.328247637775014	0.717909349714386
ENSG00000167232.14	ZNF91	0.20143001936041	221.945484399563	0.328465696317285	0.718142413435042
ENSG00000137992.14	DBT	-0.169028568413272	444.881425857429	0.328430309926914	0.718142413435042
ENSG00000081818.4	PCDHB4	-0.618070304438924	37.2809210893016	0.32852339096531	0.718146669339068
ENSG00000163867.17	ZMYM6	-0.192578456912435	212.469663962406	0.328730590492498	0.718477683529752
ENSG00000084733.11	RAB10	-0.123068304075131	3982.14923163884	0.328866238822648	0.718652228755445
ENSG00000103502.14	CDIPT	0.114597205835057	3235.94050739015	0.328973607773524	0.71876492797465
ENSG00000197763.18	TXNRD3	-0.206096294666935	192.327005637709	0.329210760577387	0.719161101875174
ENSG00000107798.18	LIPA	0.123761042332757	1886.06797735434	0.329323753868771	0.719192121964669
ENSG00000183615.6	FAM167B	-0.31315096441783	57.1935839909613	0.32933661911734	0.719192121964669
ENSG00000076344.16	RGS11	0.342883609813816	303.409990949916	0.329632950071261	0.719494433731293
ENSG00000204899.6	MZT1	0.265481705617569	353.729907312525	0.329971341354894	0.719494433731293
ENSG00000181610.13	MRPS23	0.188812886638047	894.820194158371	0.329687126242837	0.719494433731293
ENSG00000108256.9	NUFIP2	0.137268522699013	1754.02495962574	0.329904524594458	0.719494433731293
ENSG00000071889.17	FAM3A	0.12568027862045	1183.81056286826	0.329811223127442	0.719494433731293
ENSG00000155506.18	LARP1	-0.136123507710145	6064.80070023852	0.329977729737966	0.719494433731293
ENSG00000168172.9	HOOK3	-0.146035908827532	976.585817290674	0.329690473683968	0.719494433731293
ENSG00000169018.6	FEM1B	-0.149597712466585	1028.5743013909	0.329849296354679	0.719494433731293
ENSG00000153832.12	FBXO36	-0.356217191212983	53.0661029959468	0.329968574323162	0.719494433731293
ENSG00000196199.14	MPHOSPH8	-0.144062792849631	977.815986801553	0.330130306322365	0.719694362487124
ENSG00000013016.16	EHD3	-0.150447703500572	1031.15727542314	0.330181158383706	0.719694362487124
ENSG00000175826.12	CTDNEP1	-0.14099749180348	1370.91664852852	0.330243417711247	0.719708290806342
ENSG00000198542.14	ITGBL1	0.212666349635482	2880.32236483118	0.330413329882962	0.71983502715243
ENSG00000205795.4	CYS1	-0.284754010859269	226.078827758222	0.330360448892955	0.71983502715243
ENSG00000182979.18	MTA1	-0.175282034072143	1238.3950914527	0.330548202509919	0.720007092447205
ENSG00000108591.10	DRG2	0.15464594308029	556.527939033644	0.330739904471767	0.720059396553203
ENSG00000164896.20	FASTK	0.142738798667241	1562.96408471249	0.330738875259602	0.720059396553203
ENSG00000166529.15	ZSCAN21	-0.317539974956928	77.3677021722142	0.330695802614261	0.720059396553203
ENSG00000166233.15	ARIH1	-0.119374992676149	1174.09332709593	0.330890072323587	0.720264601499231
ENSG00000184378.3	ACTRT3	0.256753333336295	91.591170998201	0.331036102843859	0.720279982607792
ENSG00000085511.20	MAP3K4	0.207654538788815	292.055703922205	0.331064879445795	0.720279982607792
ENSG00000135749.19	PCNX2	-0.235314472263092	430.70347549323	0.331027625829351	0.720279982607792
ENSG00000173926.6	MARCHF3	0.336773498929014	67.00974184344	0.331422485464166	0.72048491499896
ENSG00000134954.14	ETS1	0.213646010589929	939.835480195813	0.331521214513054	0.72048491499896
ENSG00000149483.12	TMEM138	0.169522344607065	427.077244378726	0.331431225179196	0.72048491499896
ENSG00000274523.5	RCC1L	-0.125837867610138	1737.28101061247	0.331387898773748	0.72048491499896
ENSG00000106608.17	URGCP	-0.1304140613311	864.357024769177	0.331323422665655	0.72048491499896
ENSG00000166783.22	MARF1	-0.195053721329976	911.234169093128	0.331550580353504	0.72048491499896
ENSG00000175197.12	DDIT3	-0.260146958624003	515.178266031351	0.33147204978565	0.72048491499896
ENSG00000169660.17	HEXD	-0.294392161436149	268.209848883146	0.331632941778744	0.720542343733139
ENSG00000113966.10	ARL6	0.214354557769484	149.970558712302	0.331893155142257	0.720812579708317
ENSG00000119689.15	DLST	0.147154103290669	2743.4999646756	0.331893310446059	0.720812579708317
ENSG00000223802.7	CERS1	-0.302030362385176	74.3366291743186	0.331925184197309	0.720812579708317
ENSG00000247679.3	AC139795.2	0.356224216856242	62.9968376047727	0.332062928474237	0.720990164268518
ENSG00000102109.9	PCSK1N	0.366175845713341	614.358906194278	0.332465043733369	0.721429273291024
ENSG00000204685.7	STARD7-AS1	0.267211431508532	85.6332207102603	0.332696555226846	0.721429273291024
ENSG00000173141.5	MRPL57	0.158664484096492	738.333901788816	0.33276919281907	0.721429273291024
ENSG00000142002.17	DPP9	0.122133440844361	1693.32795922038	0.332623842435669	0.721429273291024
ENSG00000055332.18	EIF2AK2	-0.135010417784275	1318.00691500405	0.332637173726041	0.721429273291024
ENSG00000167740.10	CYB5D2	-0.195961918883813	924.014757854309	0.332732959348509	0.721429273291024
ENSG00000273270.1	AC090114.2	-0.209182206031524	222.076884641939	0.332472250578659	0.721429273291024
ENSG00000167716.19	WDR81	-0.246468504313412	1201.0168134417	0.332603055379297	0.721429273291024
ENSG00000215302.8	AC127502.1	-0.475120192642848	54.8845664357218	0.332707507175256	0.721429273291024
ENSG00000115464.15	USP34	-0.130952236129584	1213.29173859278	0.332906238249171	0.721454221446938
ENSG00000213676.13	ATF6B	-0.139832770847096	1513.31907440779	0.332844345527311	0.721454221446938
ENSG00000182272.12	B4GALNT4	-0.240435811119936	272.041909296584	0.332948714990067	0.721454221446938
ENSG00000158636.16	EMSY	0.200050527026413	200.009975294066	0.333146206712839	0.721604536529896
ENSG00000161277.11	THAP8	-0.219156632256059	213.475250320056	0.333186134395266	0.721604536529896
ENSG00000235823.3	OLMALINC	-0.332227152705601	91.1737159025139	0.333079409712656	0.721604536529896
ENSG00000116857.17	TMEM9	0.163481943788492	1651.6455704443	0.333471562350871	0.722051534626814
ENSG00000124181.14	PLCG1	0.130587444115368	2283.66131790927	0.333504629019527	0.722051534626814
ENSG00000115421.13	PAPOLG	0.188732764708756	206.215430708165	0.333673662919316	0.72205343956436
ENSG00000135124.15	P2RX4	-0.158746279724925	766.023420263184	0.33366291698288	0.72205343956436
ENSG00000138030.13	KHK	-0.583709209827564	40.7649963093377	0.333653617531384	0.72205343956436
ENSG00000171246.6	NPTX1	0.57964628431241	268.852499770881	0.334072419246219	0.722067265894261
ENSG00000164684.13	ZNF704	0.429364008877974	127.452649011035	0.333767834439169	0.722067265894261
ENSG00000005206.17	SPPL2B	0.169685024574175	833.30873897727	0.333969511947402	0.722067265894261
ENSG00000174099.12	MSRB3	0.159339698940148	2346.11405969971	0.333897293003699	0.722067265894261
ENSG00000241878.11	PISD	0.131312558735636	770.196495798467	0.333816464806726	0.722067265894261
ENSG00000069248.12	NUP133	-0.139646369338138	757.036448052853	0.334045224139318	0.722067265894261
ENSG00000100181.22	TPTEP1	-0.365038850890215	181.187946394002	0.333969313760178	0.722067265894261
ENSG00000182810.7	DDX28	-0.204793828157272	177.406955959906	0.334133356722908	0.722077822731841
ENSG00000157045.9	NTAN1	0.142383593748617	504.077012726826	0.334326508937262	0.722314088602116
ENSG00000071189.21	SNX13	-0.147888350114128	714.448840321831	0.334354829245025	0.722314088602116
ENSG00000245958.6	AC093752.1	0.314786762119349	76.9121024791864	0.334559697227517	0.722514336912804
ENSG00000188342.12	GTF2F2	0.194454862519692	620.447363128981	0.334553048399094	0.722514336912804
ENSG00000170214.5	ADRA1B	-0.413756750927754	80.6015929312613	0.334663632221786	0.722617651740034
ENSG00000047249.18	ATP6V1H	0.196843519390695	2796.00723783848	0.334940073326949	0.722773606434684
ENSG00000176396.11	EID2	0.164381761324113	530.796866105577	0.334892921999578	0.722773606434684
ENSG00000171084.15	FAM86JP	-0.379845663298574	51.722659095723	0.334960288030978	0.722773606434684
ENSG00000115657.14	ABCB6	-0.452742162456469	45.2290265451206	0.334932199758909	0.722773606434684
ENSG00000158711.14	ELK4	-0.154253834279166	481.556350652565	0.335022719582081	0.722787250654223
ENSG00000173039.19	RELA	0.146098120342398	1892.12224792727	0.335211242988834	0.722951821895557
ENSG00000196586.16	MYO6	-0.141097549409654	1104.39222421622	0.335180566879445	0.722951821895557
ENSG00000196449.4	YRDC	0.228238699605275	210.396008340872	0.335351344861704	0.723132913376041
ENSG00000138794.10	CASP6	0.231467238698786	231.297251443981	0.335587502482368	0.723521038824747
ENSG00000140365.16	COMMD4	-0.134320428086007	1168.52903228845	0.335856507857192	0.723979841736336
ENSG00000125352.6	RNF113A	0.241584211756429	255.949808722744	0.335961838952601	0.724085730196989
ENSG00000138347.16	MYPN	0.684066446795038	77.3649618322905	0.336303355653054	0.724459291105047
ENSG00000013573.17	DDX11	0.259340480579325	256.064035660598	0.3364612969811	0.724459291105047
ENSG00000196387.9	ZNF140	0.199859893485862	159.111463216826	0.336467932911771	0.724459291105047
ENSG00000135966.13	TGFBRAP1	0.167681542602213	718.874934953812	0.336472592662746	0.724459291105047
ENSG00000271601.4	LIX1L	-0.159423023143291	759.409802862979	0.336329260296527	0.724459291105047
ENSG00000262001.1	DLGAP1-AS2	-0.376386283112958	55.3431487144832	0.336265371041166	0.724459291105047
ENSG00000179152.20	TCAIM	-0.19818317971029	528.030810280303	0.336532906005152	0.724468064030476
ENSG00000155329.12	ZCCHC10	0.254888197294463	124.921227720377	0.336666296988389	0.724634124946437
ENSG00000131116.12	ZNF428	0.138785011297263	795.98897651593	0.336750151140057	0.724693526058505
ENSG00000095380.11	NANS	0.237511205081945	734.007546005986	0.337000447066763	0.724773550753675
ENSG00000173674.11	EIF1AX	0.184870506011448	1614.05936313832	0.33699599953663	0.724773550753675
ENSG00000100949.14	RABGGTA	0.146400047888447	772.623136568287	0.336905016731518	0.724773550753675
ENSG00000170425.3	ADORA2B	-0.340011819024376	59.1189767101354	0.337012386975199	0.724773550753675
ENSG00000184860.10	SDR42E1	0.634138418283243	28.9639086363235	0.337218748797246	0.725070842865483
ENSG00000153391.16	INO80C	0.265219410458001	211.135303520156	0.337263195967239	0.725070842865483
ENSG00000175564.13	UCP3	0.438259550386962	34.4826694570527	0.337558452708453	0.725129146298591
ENSG00000161955.16	TNFSF13	0.402129884460771	41.4664877316746	0.33761071231913	0.725129146298591
ENSG00000197050.11	ZNF420	0.313295528416686	87.6084892469928	0.337628056163558	0.725129146298591
ENSG00000175895.4	PLEKHF2	0.265853628711386	169.083716394646	0.337550671638678	0.725129146298591
ENSG00000138078.16	PREPL	-0.194338484392616	2259.45032860226	0.33760394089129	0.725129146298591
ENSG00000232573.1	RPL3P4	-0.380473040175662	39.780852999462	0.33757929076141	0.725129146298591
ENSG00000100285.10	NEFH	-0.495078126455776	36.8665834773283	0.337693561702659	0.725148935131464
ENSG00000116106.12	EPHA4	-0.149092305353016	499.309478447419	0.337770674757255	0.725171238001567
ENSG00000130844.18	ZNF331	-0.234578608136014	197.500544291672	0.337831942708856	0.725171238001567
ENSG00000100439.10	ABHD4	-0.241199406643218	2572.88628860928	0.337872828014703	0.725171238001567
ENSG00000114978.18	MOB1A	-0.134596048175535	1543.79294361578	0.337997486156122	0.725197138018514
ENSG00000099139.14	PCSK5	-0.343771072208325	112.950228633881	0.337972983455819	0.725197138018514
ENSG00000246089.3	AC016065.1	0.339032167224254	64.2396923805932	0.338340276209865	0.725811729914319
ENSG00000115760.14	BIRC6	-0.124442579618042	1119.71414992037	0.338479751287851	0.725869178639936
ENSG00000106785.15	TRIM14	-0.26158433866487	581.882783746291	0.3384350357318	0.725869178639936
ENSG00000205078.6	SYCE1L	-0.529263841724423	38.2876383341278	0.338662727038128	0.726140687367704
ENSG00000189043.10	NDUFA4	0.15281590528895	3555.19061836254	0.338728743996739	0.726161371304042
ENSG00000130164.14	LDLR	0.307640731334904	4007.48032142621	0.338911680950866	0.726432657905
ENSG00000197043.14	ANXA6	0.15619628252937	12015.9596014669	0.339008890919207	0.726446660106589
ENSG00000146376.11	ARHGAP18	-0.244156866393897	369.475557409997	0.339030998335725	0.726446660106589
ENSG00000069493.15	CLEC2D	0.355362859401114	55.2494863277337	0.339356798231131	0.726540514344927
ENSG00000100426.7	ZBED4	0.194209563250156	346.76411140306	0.339151560017898	0.726540514344927
ENSG00000247596.9	TWF2	0.14280015194787	1186.04796598175	0.339341494592804	0.726540514344927
ENSG00000139684.15	ESD	-0.121652365185025	1898.32014452118	0.339199419040151	0.726540514344927
ENSG00000159596.7	TMEM69	-0.186282582255475	349.952732342402	0.339292781575213	0.726540514344927
ENSG00000106701.13	FSD1L	0.290024607105559	65.4334414740599	0.339450880265874	0.726621176401627
ENSG00000105270.15	CLIP3	-0.167684205822348	3048.11123435313	0.339638932559057	0.72666569366018
ENSG00000124217.5	MOCS3	-0.175068440867904	250.938880142805	0.339635539461743	0.72666569366018
ENSG00000232453.7	LINC02777	-0.389335758333299	53.8924364868438	0.339640905257564	0.72666569366018
ENSG00000130159.14	ECSIT	-0.167146455371579	419.36449567967	0.339739271161594	0.726694030449763
ENSG00000198945.8	L3MBTL3	-0.208051729171662	216.923776011456	0.339766972938901	0.726694030449763
ENSG00000254109.6	RBPMS-AS1	-0.345196780181695	49.9159964248796	0.339837768442437	0.726724789687164
ENSG00000165672.7	PRDX3	0.183400616734352	3033.26685986391	0.340702569201284	0.728143587994276
ENSG00000107036.12	RIC1	0.146359523645412	817.069294047091	0.340671163691077	0.728143587994276
ENSG00000270629.6	NBPF14	-0.208589639092048	347.182676241861	0.340727336471782	0.728143587994276
ENSG00000156500.15	FAM122C	-0.350543821888073	57.5051747347327	0.340609089537855	0.728143587994276
ENSG00000117592.9	PRDX6	0.144337877427814	3950.24971222486	0.340975151442117	0.728431492682811
ENSG00000160460.16	SPTBN4	-0.192808980356088	639.971991983612	0.340939980838158	0.728431492682811
ENSG00000234912.12	SNHG20	0.304839941415487	69.2985854650757	0.341144159221366	0.728671706033764
ENSG00000198898.14	CAPZA2	0.159832011058873	2992.50256222437	0.341304040753878	0.728892349633863
ENSG00000157349.17	DDX19B	-0.226570154952319	175.799757604569	0.341467136814103	0.729119783928274
ENSG00000034510.6	TMSB10	0.151414237748172	34858.7174116045	0.34172504056164	0.729542683795772
ENSG00000149476.15	TKFC	-0.135004247641133	648.838355120965	0.341778458058336	0.729542683795772
ENSG00000184903.10	IMMP2L	-0.22954624944635	158.836366772474	0.342003522576835	0.729902150072034
ENSG00000137496.18	IL18BP	0.391552779140972	57.3264460048134	0.34286580619132	0.730288789248844
ENSG00000175130.7	MARCKSL1	0.251878485681081	2217.73876526685	0.34257419325946	0.730288789248844
ENSG00000213047.13	DENND1B	0.213684171596565	128.13314059469	0.342611828940417	0.730288789248844
ENSG00000177432.8	NAP1L5	0.187071569185381	454.296278583364	0.342449831718547	0.730288789248844
ENSG00000196950.14	SLC39A10	0.182461507898945	714.442860352623	0.342370896720345	0.730288789248844
ENSG00000115902.11	SLC1A4	0.176798839891176	734.463654557854	0.342492727465293	0.730288789248844
ENSG00000071626.17	DAZAP1	0.134606806645363	1802.59287650254	0.342934432122662	0.730288789248844
ENSG00000099991.18	CABIN1	-0.143530458807149	1318.19284586107	0.342785460173681	0.730288789248844
ENSG00000148343.18	MIGA2	-0.144967776647867	1109.83574961115	0.342978355453773	0.730288789248844
ENSG00000108559.12	NUP88	-0.1865089556887	422.00386151082	0.342916947343258	0.730288789248844
ENSG00000164938.14	TP53INP1	-0.265885431602624	740.22030601989	0.342916018432372	0.730288789248844
ENSG00000051523.11	CYBA	-0.275081988326841	2408.30680577726	0.342924118984906	0.730288789248844
ENSG00000100167.20	SEPTIN3	-0.379656718953636	64.8906858632178	0.342297442664029	0.730288789248844
ENSG00000115267.8	IFIH1	-0.504267332484578	177.834136411457	0.342529597279407	0.730288789248844
ENSG00000100104.13	SRRD	0.229579119913563	187.643939365555	0.343117963232055	0.73034461374014
ENSG00000173914.12	RBM4B	0.182295218725744	360.674001398036	0.343090117211366	0.73034461374014
ENSG00000256393.1	RPL41P5	0.440371370808496	45.470447877064	0.344295817346424	0.730378116410187
ENSG00000188760.10	TMEM198	0.307695677026127	133.124198358434	0.343822595254769	0.730378116410187
ENSG00000175352.11	NRIP3	0.282230887592427	848.212529780818	0.343980414214174	0.730378116410187
ENSG00000175611.12	LINC00476	0.279118047407195	73.5993481959517	0.343998372196272	0.730378116410187
ENSG00000263002.8	ZNF234	0.254723758371561	197.664400881432	0.344330117454687	0.730378116410187
ENSG00000269378.1	AC022149.1	0.200385382214012	158.324160537657	0.343677341819967	0.730378116410187
ENSG00000064666.15	CNN2	0.194373724045435	5877.72151022071	0.343475716033726	0.730378116410187
ENSG00000104643.10	MTMR9	0.162830410665301	378.568756857033	0.344043847943402	0.730378116410187
ENSG00000134440.12	NARS1	0.153352240593592	3884.58077182962	0.343253358052945	0.730378116410187
ENSG00000089234.16	BRAP	0.152586311378283	469.04577489288	0.344367785237664	0.730378116410187
ENSG00000111229.16	ARPC3	0.149839619209075	2476.18278998046	0.343619209850141	0.730378116410187
ENSG00000082512.15	TRAF5	0.146431185531284	483.277823679777	0.344228349077153	0.730378116410187
ENSG00000142676.14	RPL11	-0.127291988630631	7368.38688843932	0.344031618212472	0.730378116410187
ENSG00000163558.13	PRKCI	-0.134097961286141	867.038913237655	0.344029926891281	0.730378116410187
ENSG00000069345.12	DNAJA2	-0.13678784124006	1689.51528732056	0.344381049454702	0.730378116410187
ENSG00000100201.22	DDX17	-0.139504176078935	5018.37455603737	0.344377843001999	0.730378116410187
ENSG00000142784.16	WDTC1	-0.140120306002825	1944.54504767185	0.343405617360207	0.730378116410187
ENSG00000102897.10	LYRM1	-0.15412125964692	423.930642440623	0.343396534807607	0.730378116410187
ENSG00000050165.18	DKK3	-0.200980117462532	11153.0437845331	0.3437003932319	0.730378116410187
ENSG00000079616.13	KIF22	-0.290808289120159	308.85643692021	0.343868265395669	0.730378116410187
ENSG00000133111.4	RFXAP	-0.295683706042782	114.862518554522	0.344179944528454	0.730378116410187
ENSG00000147592.9	LACTB2	-0.335066486983099	240.984737161117	0.344053040069148	0.730378116410187
ENSG00000149308.17	NPAT	-0.201967457144619	215.813064435856	0.344667547380689	0.730745119380849
ENSG00000109099.16	PMP22	-0.272383364967039	3119.59167279067	0.344664661794707	0.730745119380849
ENSG00000164091.12	WDR82	-0.131800607395126	2067.87190741991	0.344915045265823	0.731029222295876
ENSG00000068024.17	HDAC4	-0.30310614041681	246.583917467578	0.344888089754149	0.731029222295876
ENSG00000187626.9	ZKSCAN4	0.311644322485848	74.2482631430932	0.345060140560468	0.731216438674115
ENSG00000127328.22	RAB3IP	0.274710509051905	176.033983108368	0.345187718382968	0.731366478323913
ENSG00000142687.18	KIAA0319L	-0.130095617932234	2346.03345664536	0.345305395792849	0.731495495576959
ENSG00000101247.18	NDUFAF5	0.26785401630851	151.128390656413	0.345366209464429	0.73150402997711
ENSG00000165879.9	FRAT1	-0.468233812320784	58.4221199520438	0.345560225604225	0.731674363286263
ENSG00000146938.16	NLGN4X	-0.509626919008645	40.6895908562065	0.345533680552984	0.731674363286263
ENSG00000149231.15	CCDC82	0.147079830289574	464.413752980425	0.345691251181605	0.731783219014499
ENSG00000164405.11	UQCRQ	0.137238110259542	2575.74859528937	0.345778016020071	0.731783219014499
ENSG00000117151.13	CTBS	-0.198701641318113	210.426340947541	0.345782056679185	0.731783219014499
ENSG00000170745.12	KCNS3	0.186647942258261	374.508000161649	0.345910156521332	0.731813867023781
ENSG00000127824.14	TUBA4A	-0.197142864969929	898.918052852866	0.345872914787991	0.731813867023781
ENSG00000087301.9	TXNDC16	-0.247498367235152	225.598928153843	0.345979616074424	0.731840626317033
ENSG00000262902.1	MTCO1P40	-0.564757155704584	48.5835158063924	0.34616530161257	0.73211318590923
ENSG00000161981.11	SNRNP25	0.150875960728396	581.820395496378	0.346527161696546	0.732758190573687
ENSG00000075188.9	NUP37	-0.185843146532816	223.905224944267	0.346590062560594	0.732770915133032
ENSG00000065833.9	ME1	-0.219061818815795	2839.49620816733	0.346719736413375	0.732924785769133
ENSG00000087460.26	GNAS	0.117564007116108	18617.0489547937	0.346787933676651	0.732948672948747
ENSG00000100823.12	APEX1	-0.125045005486327	3137.46162047272	0.346872926450208	0.733008044378539
ENSG00000162825.16	NBPF20	0.262962041737892	139.633778395432	0.347042240263507	0.73324555339913
ENSG00000287673.1	AC051635.1	0.394280751757807	87.2239795663186	0.347125583976014	0.733301373036898
ENSG00000137142.5	IGFBPL1	0.813956160504261	24.8682849260243	0.347397736634407	0.733755967096972
ENSG00000233621.2	LINC01137	0.325880734340841	62.0156379717893	0.347504559109116	0.733843948952693
ENSG00000173638.19	SLC19A1	0.224143270851559	266.988168769235	0.347702065918482	0.733843948952693
ENSG00000164967.10	RPP25L	-0.179132894511324	262.319169781905	0.347724224841425	0.733843948952693
ENSG00000189319.14	FAM53B	-0.204340935649357	429.908632332804	0.347633848648906	0.733843948952693
ENSG00000059377.18	TBXAS1	-0.433441054059982	94.9483023989693	0.347640219308892	0.733843948952693
ENSG00000116299.17	ELAPOR1	0.347095456730059	69.4640079643035	0.347842427363183	0.73385295599288
ENSG00000161013.17	MGAT4B	0.104397441011357	11123.9457005119	0.347829275372569	0.73385295599288
ENSG00000101333.16	PLCB4	0.213418507554914	3989.94609615975	0.347963893856977	0.733868840973408
ENSG00000132323.9	ILKAP	0.144139294540778	465.615813128954	0.34795682366638	0.733868840973408
ENSG00000257605.2	MYG1-AS1	0.461422996251657	38.5204832926299	0.348591438440584	0.734109518809575
ENSG00000220848.5	RPS18P9	0.311815538774759	55.7331601890099	0.348515350434588	0.734109518809575
ENSG00000241015.2	TPM3P9	0.28033291099655	65.9097803560224	0.348460499243318	0.734109518809575
ENSG00000135185.12	TMEM243	0.238530416576417	245.745308000792	0.348631426076586	0.734109518809575
ENSG00000132819.17	RBM38	0.180910629171813	500.908071578374	0.348272064079866	0.734109518809575
ENSG00000131171.13	SH3BGRL	-0.124572502854997	2425.45592704919	0.348729000389327	0.734109518809575
ENSG00000116731.22	PRDM2	-0.142230081110845	672.292200024339	0.348427441646906	0.734109518809575
ENSG00000091140.14	DLD	-0.147571209810769	1850.08175499536	0.348761858027837	0.734109518809575
ENSG00000157077.14	ZFYVE9	-0.161317022551288	553.331104612911	0.348699108653051	0.734109518809575
ENSG00000114670.14	NEK11	-0.201762187411551	176.474614399815	0.348223206695405	0.734109518809575
ENSG00000109381.20	ELF2	-0.244586715145072	236.121985851166	0.348303582133011	0.734109518809575
ENSG00000198826.11	ARHGAP11A	-0.38276315561951	192.817167361244	0.348404847250979	0.734109518809575
ENSG00000158163.15	DZIP1L	0.241771364244736	154.987053884946	0.348985834898094	0.734345261511117
ENSG00000278175.4	GLIDR	-0.344550274770099	58.0228316549273	0.348987866089975	0.734345261511117
ENSG00000152076.19	CCDC74B	0.366059209931525	76.0093058340512	0.349167029884553	0.734480469951639
ENSG00000176809.10	LRRC37A3	0.312690994051967	136.129381152917	0.349335408742095	0.734480469951639
ENSG00000121690.11	DEPDC7	0.278188506271073	93.9757736868394	0.349114399045551	0.734480469951639
ENSG00000113407.14	TARS1	0.246999689666957	2142.4675692898	0.349337202250713	0.734480469951639
ENSG00000163626.17	COX18	-0.196617422013633	381.626857604595	0.349326749248819	0.734480469951639
ENSG00000276851.1	AC002401.4	0.379781861534112	164.220489588419	0.349466420758059	0.734632250686246
ENSG00000114544.16	SLC41A3	0.123449476770102	1510.76724679106	0.34954098597478	0.734669111001324
ENSG00000156876.10	SASS6	0.353933361421065	48.6950428671352	0.349679790516029	0.734840956187192
ENSG00000087116.16	ADAMTS2	0.294754900396707	145.055428622654	0.349833525783877	0.735044116644578
ENSG00000115425.14	PECR	-0.227571214209864	121.042566651487	0.349913327137886	0.735091891746616
ENSG00000100100.13	PIK3IP1	0.215415881000023	1351.19557611217	0.35005089120894	0.735230350753531
ENSG00000093000.19	NUP50	-0.139118215429644	799.935212188472	0.350093383909498	0.735230350753531
ENSG00000183506.17	PI4KAP2	0.244115922571541	189.24282187541	0.350203504570855	0.735341735270049
ENSG00000231365.6	WARS2-AS1	-0.225245519835582	140.502825964606	0.350416507909441	0.735669076742083
ENSG00000162813.18	BPNT1	0.198722537273556	704.765106906214	0.350738868063766	0.735866139804142
ENSG00000183011.13	NAA38	-0.129154912805256	1045.55328542093	0.350734587690881	0.735866139804142
ENSG00000129195.16	PIMREG	-0.555843790579562	81.8302517177369	0.350640342242266	0.735866139804142
ENSG00000138741.11	TRPC3	-0.559894054580498	24.5003270213635	0.350574475579368	0.735866139804142
ENSG00000139117.14	CPNE8	-0.265361789378118	199.784420834084	0.350813640991431	0.735903162880901
ENSG00000104221.13	BRF2	0.213303593904051	235.456737764196	0.350965564840625	0.735940194300785
ENSG00000040531.16	CTNS	0.172561593154534	1032.85150123421	0.350969476771709	0.735940194300785
ENSG00000141337.12	ARSG	-0.21007750709967	179.819572742614	0.351002682330696	0.735940194300785
ENSG00000233452.7	STXBP5-AS1	0.530560541501728	50.9939248152746	0.351141768673397	0.735992233005321
ENSG00000116539.13	ASH1L	-0.128673211915338	927.679190857779	0.351103668476575	0.735992233005321
ENSG00000196262.14	PPIA	0.148295693469016	21558.909014009	0.351247961321522	0.736081561007249
ENSG00000158301.18	GPRASP2	-0.145303373559177	491.872747462524	0.35129866768146	0.736081561007249
ENSG00000116030.17	SUMO1	0.126489563609784	1545.30511388592	0.351550328004495	0.736432284657769
